2025-07-13 11:19:58, Position: (143, 520)
2025-07-13 11:19:58, Position: (310, 320)
2025-07-13 11:19:58, Position: (1013, 229)
2025-07-13 11:19:58, Position: (141, 520)
2025-07-13 11:19:58, Position: (309, 319)
2025-07-13 11:19:58, Position: (139, 520)
2025-07-13 11:19:58, Position: (309, 319)
2025-07-13 11:19:58, Position: (141, 520)
2025-07-13 11:19:58, Position: (309, 319)
2025-07-13 11:19:58, Position: (139, 520)
2025-07-13 11:19:58, Position: (308, 320)
2025-07-13 11:19:58, Position: (147, 520)
2025-07-13 11:19:58, Position: (309, 319)
2025-07-13 11:19:58, Position: (139, 520)
2025-07-13 11:19:58, Position: (309, 319)
2025-07-13 11:19:58, Position: (1148, 239)
2025-07-13 11:19:58, Position: (139, 520)
2025-07-13 11:19:58, Position: (309, 319)
2025-07-13 11:19:58, Position: (143, 520)
2025-07-13 11:19:58, Position: (310, 319)
2025-07-13 11:19:58, Position: (1148, 239)
2025-07-13 11:19:58, Position: (147, 520)
2025-07-13 11:19:58, Position: (309, 319)
2025-07-13 11:19:58, Position: (145, 520)
2025-07-13 11:19:58, Position: (310, 319)
2025-07-13 11:19:58, Position: (142, 520)
2025-07-13 11:19:58, Position: (310, 319)
2025-07-13 11:19:58, Position: (139, 520)
2025-07-13 11:19:58, Position: (309, 319)
